Reno_DropTail_Time,Reno_DropTail_Value,Reno_RED_Time,Reno_RED_Value,SACK_DropTail_Time,SACK_DropTail_Value,SACK_RED_Time,SACK_RED_Value
8.562528,63.424,,,6.511782,65.28,7.706582,62.944
8.56336,63.424,,,6.513414,65.28,7.708038,62.592
8.564192,63.424,,,6.515046,65.28,7.70967,62.592
8.565024,63.424,,,6.516678,65.28,7.711302,62.592
8.565856,63.424,,,6.51831,65.28,7.712934,62.592
8.566688,63.424,,,6.519942,65.28,7.714566,62.592
8.56752,63.424,,,6.521574,65.28,7.716198,62.592
8.568352,63.424,,,6.523206,65.28,7.71783,62.592
8.569184,63.424,,,6.524838,65.28,7.719462,62.592
8.570016,63.424,,,6.52647,65.28,7.720294,62.592
8.570848,63.424,,,6.527702,66.08,7.750246,62.592
8.57168,63.424,,,6.529334,66.08,7.751878,62.592
8.5728,62.848,,,6.52975,66.912,7.75271,62.592
8.574304,62.592,,,6.530982,67.712,7.753542,62.592
8.575936,62.592,,,6.533014,66.912,7.754374,62.592
8.577568,62.592,,,6.534646,66.912,7.755206,62.592
8.5792,62.592,,,6.536278,66.912,7.756038,62.592
8.580832,62.592,,,6.53791,66.912,7.75687,62.592
8.582464,62.592,,,6.539542,66.912,7.757702,62.592
8.584096,62.592,,,6.541174,66.912,7.758534,62.592
8.585728,62.592,,,6.542806,66.912,7.759366,62.592
8.58736,62.592,,,6.544438,66.912,7.760198,62.592
8.588992,62.592,,,6.54607,66.912,7.76103,62.592
8.590624,62.592,,,6.547702,66.912,7.761862,62.592
8.591456,62.592,,,6.549334,66.912,7.762694,62.592
8.593088,62.592,,,6.550966,66.912,7.763526,62.592
8.59392,62.592,,,6.552598,66.912,7.764358,62.592
8.594752,62.592,,,6.55423,66.912,7.76519,62.592
8.595584,62.592,,,6.555862,66.912,7.765606,63.424
8.596416,62.592,,,6.557494,66.912,7.766438,63.424
8.597248,62.592,,,6.559126,66.912,7.76727,63.424
8.59808,62.592,,,6.561558,66.912,7.768102,63.424
8.598912,62.592,,,6.56319,66.912,7.768934,63.424
8.599744,62.592,,,6.564822,66.912,7.769766,63.424
8.600576,62.592,,,6.566454,66.912,7.770822,62.976
8.601408,62.592,,,6.568086,66.912,7.772262,62.592
8.60224,62.592,,,6.569718,66.912,7.773894,62.592
8.603072,62.592,,,6.57135,66.912,7.775526,62.592
8.603904,62.592,,,6.572982,66.912,7.777158,62.592
8.604736,62.592,,,6.574614,66.912,7.77879,62.592
8.605568,62.592,,,6.576246,66.912,7.780422,62.592
8.6064,62.592,,,6.577878,66.912,7.782054,62.592
8.607232,62.592,,,6.57951,66.912,7.782886,62.592
8.608064,62.592,,,6.581142,66.912,7.812838,62.592
8.608896,62.592,,,6.582774,66.912,7.81447,62.592
8.609728,62.592,,,6.584406,66.912,7.815302,62.592
8.61056,62.592,,,6.586038,66.912,7.816134,62.592
8.611392,62.592,,,6.58767,66.912,7.816966,62.592
8.612224,62.592,,,6.589302,66.912,7.817798,62.592
8.613056,62.592,,,6.590934,66.912,7.81863,62.592
8.613888,62.592,,,6.592566,66.912,7.819462,62.592
8.61472,62.592,,,6.594198,66.912,7.820294,62.592
8.615552,62.592,,,6.59583,66.912,7.821126,62.592
8.616384,62.592,,,6.597062,67.712,7.821958,62.592
8.617216,62.592,,,6.598694,67.712,7.82279,62.592
8.618048,62.592,,,6.59911,68.544,7.823622,62.592
8.61888,62.592,,,6.600742,68.544,7.824454,62.592
8.619712,62.592,,,6.602374,68.544,7.825286,62.592
8.620544,62.592,,,6.604006,68.544,7.826118,62.592
8.621376,62.592,,,6.605638,68.544,7.82695,62.592
8.622208,62.592,,,6.60727,68.544,7.827782,62.592
8.62304,62.592,,,6.608902,68.544,7.828614,62.592
8.623456,63.424,,,6.610534,68.544,7.829446,62.592
8.624288,63.424,,,6.612166,68.544,7.829862,63.424
8.62512,63.424,,,6.613798,68.544,7.830694,63.424
8.625952,63.424,,,6.61543,68.544,7.831526,63.424
8.626784,63.424,,,6.617062,68.544,7.832358,63.424
8.627616,63.424,,,6.618694,68.544,7.83319,63.424
8.628448,63.424,,,6.620326,68.544,7.834022,63.424
8.62928,63.424,,,6.621958,68.544,7.835062,63.008
8.630112,63.424,,,6.62359,68.544,7.836486,62.592
8.630944,63.424,,,6.625222,68.544,7.838118,62.592
8.631776,63.424,,,6.626854,68.544,7.83975,62.592
8.632608,63.424,,,6.628886,67.744,7.841382,62.592
8.63344,63.424,,,6.630518,67.744,7.843014,62.592
8.634272,63.424,,,6.63215,67.744,7.844646,62.592
8.635104,63.424,,,6.633782,67.744,7.845478,62.592
8.635936,63.424,,,6.635414,67.744,7.87543,62.592
8.63704,62.88,,,6.637446,68.544,7.877062,62.592
8.638528,62.592,,,6.639078,68.544,7.877894,62.592
8.64016,62.592,,,6.64071,68.544,7.878726,62.592
8.641792,62.592,,,6.642342,68.544,7.879558,62.592
8.643424,62.592,,,6.643974,68.544,7.88039,62.592
8.645056,62.592,,,6.645606,68.544,7.881222,62.592
8.646688,62.592,,,6.647238,68.544,7.882054,62.592
8.64832,62.592,,,6.64887,68.544,7.882886,62.592
8.649952,62.592,,,6.650502,68.544,7.883718,62.592
8.651584,62.592,,,6.652134,68.544,7.88455,62.592
8.653216,62.592,,,6.653766,68.544,7.885382,62.592
8.654048,62.592,,,6.655398,68.544,7.886214,62.592
8.65568,62.592,,,6.65703,68.544,7.887046,62.592
8.656512,62.592,,,6.658662,68.544,7.887878,62.592
8.657344,62.592,,,6.660294,68.544,7.88871,62.592
8.658176,62.592,,,6.661926,68.544,7.889542,62.592
8.659008,62.592,,,6.663558,68.544,7.890374,62.592
8.65984,62.592,,,6.66519,68.544,7.891206,62.592
8.660672,62.592,,,6.666822,68.544,7.892038,62.592
8.661504,62.592,,,6.667654,68.544,7.89287,62.592
8.662336,62.592,,,6.66847,70.176,7.893286,63.424
8.663168,62.592,,,6.669702,69.376,7.894118,63.424
8.664,62.592,,,6.671334,69.376,7.89495,63.424
8.664832,62.592,,,6.672966,69.376,7.895782,63.424
8.665664,62.592,,,6.674598,69.376,7.896614,63.424
8.666496,62.592,,,6.67623,69.376,7.897446,63.424
8.667328,62.592,,,6.678262,70.176,7.898278,63.424
8.66816,62.592,,,6.679894,70.176,7.899302,63.04
8.668992,62.592,,,6.681526,70.176,7.90071,62.592
8.669824,62.592,,,6.683158,70.176,7.902342,62.592
8.670656,62.592,,,6.68479,70.176,7.903974,62.592
8.671488,62.592,,,6.686422,70.176,7.905606,62.592
8.67232,62.592,,,6.688054,70.176,7.907238,62.592
8.673152,62.592,,,6.689686,70.176,7.90807,62.592
8.673984,62.592,,,6.691318,70.176,7.938022,62.592
8.674816,62.592,,,6.69295,70.176,7.939654,62.592
8.675648,62.592,,,6.694582,70.176,7.940486,62.592
8.67648,62.592,,,6.696214,70.176,7.941318,62.592
8.677312,62.592,,,6.697846,70.176,7.94215,62.592
8.678144,62.592,,,6.699478,70.176,7.942982,62.592
8.678976,62.592,,,6.70111,70.176,7.943814,62.592
8.679808,62.592,,,6.702742,70.176,7.944646,62.592
8.68064,62.592,,,6.704374,70.176,7.945478,62.592
8.681472,62.592,,,6.706406,69.376,7.94631,62.592
8.682304,62.592,,,6.708038,69.376,7.947142,62.592
8.683136,62.592,,,6.70967,69.376,7.947974,62.592
8.683968,62.592,,,6.711302,69.376,7.948806,62.592
8.6848,62.592,,,6.712934,69.376,7.949638,62.592
8.685632,62.592,,,6.714566,69.376,7.95047,62.592
8.686464,62.592,,,6.716198,69.376,7.951302,62.592
8.68688,63.424,,,6.71783,69.376,7.952134,62.592
8.687712,63.424,,,6.719862,70.176,7.952966,62.592
8.688544,63.424,,,6.721494,70.176,7.953798,62.592
8.689376,63.424,,,6.723126,70.176,7.95463,62.592
8.690208,63.424,,,6.724758,70.176,7.955462,62.592
8.69104,63.424,,,6.72639,70.176,7.956294,62.592
8.691872,63.424,,,6.728022,70.176,7.957126,62.592
8.692704,63.424,,,6.729654,70.176,7.957542,63.424
8.693536,63.424,,,6.731286,70.176,7.958374,63.424
8.694368,63.424,,,6.732918,70.176,7.959206,63.424
8.6952,63.424,,,6.73455,70.176,7.960038,63.424
8.696032,63.424,,,6.736182,70.176,7.96087,63.424
8.696864,63.424,,,6.737014,70.176,7.961702,63.424
8.697696,63.424,,,6.738646,70.176,7.962534,63.424
8.698528,63.424,,,6.739878,70.976,7.963542,63.072
8.69936,63.424,,,6.740294,71.808,7.964934,62.592
8.700192,63.424,,,6.741926,71.808,7.966566,62.592
8.70128,62.912,,,6.743558,71.808,7.968198,62.592
8.702752,62.592,,,6.74519,71.808,7.96983,62.592
8.704384,62.592,,,6.746822,71.808,7.970662,62.592
8.706016,62.592,,,6.748854,71.008,8.000614,62.592
8.707648,62.592,,,6.750486,71.008,8.002246,62.592
8.70928,62.592,,,6.752118,71.008,8.003078,62.592
8.710912,62.592,,,6.75375,71.008,8.00391,62.592
8.712544,62.592,,,6.755382,71.008,8.004742,62.592
8.714176,62.592,,,6.757014,71.008,8.005574,62.592
8.715808,62.592,,,6.758646,71.008,8.006406,62.592
8.71664,62.592,,,6.760678,71.808,8.007238,62.592
8.718272,62.592,,,6.76231,71.808,8.00807,62.592
8.719104,62.592,,,6.763942,71.808,8.008902,62.592
8.719936,62.592,,,6.765574,71.808,8.009734,62.592
8.720768,62.592,,,6.767206,71.808,8.010566,62.592
8.7216,62.592,,,6.768838,71.808,8.011398,62.592
8.722432,62.592,,,6.77047,71.808,8.01223,62.592
8.723264,62.592,,,6.772102,71.808,8.013062,62.592
8.724096,62.592,,,6.773734,71.808,8.013894,62.592
8.724928,62.592,,,6.775366,71.808,8.014726,62.592
8.72576,62.592,,,6.776998,71.808,8.015558,62.592
8.726592,62.592,,,6.77863,71.808,8.01639,62.592
8.727424,62.592,,,6.780262,71.808,8.017222,62.592
8.728256,62.592,,,6.781894,71.808,8.018054,62.592
8.729088,62.592,,,6.783526,71.808,8.018886,62.592
8.72992,62.592,,,6.785158,71.808,8.019718,62.592
8.730752,62.592,,,6.78679,71.808,8.02055,62.592
8.731584,62.592,,,6.788422,71.808,8.020966,63.424
8.732416,62.592,,,6.790454,71.008,8.021798,63.424
8.733248,62.592,,,6.792086,71.008,8.02263,63.424
8.73408,62.592,,,6.793718,71.008,8.023462,63.424
8.734912,62.592,,,6.79535,71.008,8.024294,63.424
8.735744,62.592,,,6.796982,71.008,8.025126,63.424
8.736576,62.592,,,6.798614,71.008,8.025958,63.424
8.737408,62.592,,,6.800246,71.008,8.02679,63.424
8.73824,62.592,,,6.802278,71.808,8.027782,63.104
8.739072,62.592,,,6.80391,71.808,8.029158,62.592
8.739904,62.592,,,6.805542,71.808,8.03079,62.592
8.740736,62.592,,,6.807174,71.808,8.032422,62.592
8.741568,62.592,,,6.808006,71.808,8.033254,62.592
8.7424,62.592,,,6.809638,71.808,8.063206,62.592
8.743232,62.592,,,6.81127,71.808,8.064838,62.592
8.744064,62.592,,,6.812502,72.608,8.06567,62.592
8.744896,62.592,,,6.812918,73.44,8.066502,62.592
8.745728,62.592,,,6.81455,73.44,8.067334,62.592
8.74656,62.592,,,6.816182,73.44,8.068166,62.592
8.747392,62.592,,,6.817814,73.44,8.068998,62.592
8.748224,62.592,,,6.819446,73.44,8.06983,62.592
8.749056,62.592,,,6.821078,73.44,8.070662,62.592
8.749888,62.592,,,6.82271,73.44,8.071494,62.592
8.75072,62.592,,,6.824342,73.44,8.072326,62.592
8.751136,63.424,,,6.825974,73.44,8.073158,62.592
8.751968,63.424,,,6.827606,73.44,8.07399,62.592
8.7528,63.424,,,6.829238,73.44,8.074822,62.592
8.753632,63.424,,,6.83087,73.44,8.075654,62.592
8.754464,63.424,,,6.832902,72.64,8.076486,62.592
8.755296,63.424,,,6.834534,72.64,8.077318,62.592
8.756128,63.424,,,6.836166,72.64,8.07815,62.592
8.75696,63.424,,,6.837798,72.64,8.078982,62.592
8.757792,63.424,,,6.83943,72.64,8.079814,62.592
8.758624,63.424,,,6.841062,72.64,8.080646,62.592
8.759456,63.424,,,6.843094,73.44,8.081478,62.592
8.760288,63.424,,,6.844726,73.44,8.08231,62.592
8.76112,63.424,,,6.846358,73.44,8.083142,62.592
8.761952,63.424,,,6.84799,73.44,8.083974,62.592
8.762784,63.424,,,6.849622,73.44,8.084806,62.592
8.763616,63.424,,,6.851254,73.44,8.085222,63.424
8.764448,63.424,,,6.852886,73.44,8.086054,63.424
8.76552,62.944,,,6.854518,73.44,8.086886,63.424
8.766976,62.592,,,6.85615,73.44,8.087718,63.424
8.768608,62.592,,,6.857782,73.44,8.08855,63.424
8.77024,62.592,,,6.859414,73.44,8.089382,63.424
8.771872,62.592,,,6.861046,73.44,8.090214,63.424
8.773504,62.592,,,6.862678,73.44,8.091046,63.424
8.775136,62.592,,,6.86431,73.44,8.092022,63.136
8.776768,62.592,,,6.865942,73.44,8.093382,62.592
8.7784,62.592,,,6.867574,73.44,8.095014,62.592
8.779232,62.592,,,6.869206,73.44,8.095846,62.592
8.780864,62.592,,,6.870838,73.44,8.125798,62.592
8.781696,62.592,,,6.87247,73.44,8.12743,62.592
8.782528,62.592,,,6.874502,72.64,8.128262,62.592
8.78336,62.592,,,6.876134,72.64,8.129094,62.592
8.784192,62.592,,,6.877766,72.64,8.129926,62.592
8.785024,62.592,,,6.879398,72.64,8.130758,62.592
8.785856,62.592,,,6.88063,73.44,8.13159,62.592
8.786688,62.592,,,6.882262,73.44,8.132422,62.592
8.78752,62.592,,,6.883894,73.44,8.133254,62.592
8.788352,62.592,,,6.9238815,150.151,8.134086,62.592
8.789184,62.592,,,6.92632,150.1,8.134918,62.592
8.790016,62.592,,,6.9772195,103.379,8.13575,62.592
8.790848,62.592,,,6.999245,62.592,8.136582,62.592
8.79168,62.592,,,7.001277,63.392,8.137414,62.592
8.792512,62.592,,,7.002909,63.392,8.138246,62.592
8.793344,62.592,,,7.004541,63.392,8.139078,62.592
8.794176,62.592,,,7.006173,63.392,8.13991,62.592
8.795008,62.592,,,7.007805,63.392,8.140742,62.592
8.79584,62.592,,,7.009437,63.392,8.141574,62.592
8.796672,62.592,,,7.011069,63.392,8.142406,62.592
8.797504,62.592,,,7.012701,63.392,8.143238,62.592
8.798336,62.592,,,7.014333,63.392,8.14407,62.592
8.799168,62.592,,,7.015965,63.392,8.144902,62.592
8.8,62.592,,,7.017597,63.392,8.145734,62.592
8.800832,62.592,,,7.019229,63.392,8.146566,62.592
8.801664,62.592,,,7.020861,63.392,8.147398,62.592
8.802496,62.592,,,7.022493,63.392,8.14823,62.592
8.803328,62.592,,,7.024125,63.392,8.148646,63.424
8.80416,62.592,,,7.025757,63.392,8.149478,63.424
8.804992,62.592,,,7.027389,63.392,8.15031,63.424
8.805824,62.592,,,7.029021,63.392,8.151142,63.424
8.806656,62.592,,,7.030653,63.392,8.151974,63.424
8.807488,62.592,,,7.0326755,62.611,8.152806,63.424
8.80832,62.592,,,7.0330915,63.443,8.153638,63.424
8.809152,62.592,,,7.060205,62.592,8.15447,63.424
8.809984,62.592,,,7.061837,62.592,8.155302,63.424
8.810816,62.592,,,7.064269,62.592,8.156262,63.168
8.811648,62.592,,,7.065901,62.592,8.157606,62.592
8.81248,62.592,,,7.067533,62.592,8.158438,62.592
8.813312,62.592,,,7.069165,62.592,8.18839,62.592
8.814144,62.592,,,7.070797,62.592,8.190022,62.592
8.81456,63.424,,,7.072429,62.592,8.190854,62.592
8.815392,63.424,,,7.074061,62.592,8.191686,62.592
8.816224,63.424,,,7.075693,62.592,8.192518,62.592
8.817056,63.424,,,7.077325,62.592,8.19335,62.592
8.817888,63.424,,,7.078957,62.592,8.194182,62.592
8.81872,63.424,,,7.080589,62.592,8.195014,62.592
8.819552,63.424,,,7.082221,62.592,8.195846,62.592
8.820384,63.424,,,7.082637,63.424,8.196678,62.592
8.821216,63.424,,,7.083869,62.624,8.19751,62.592
8.822048,63.424,,,7.085485,62.592,8.198342,62.592
8.82288,63.424,,,7.087117,62.592,8.199174,62.592
8.823712,63.424,,,7.088749,62.592,8.200006,62.592
8.824544,63.424,,,7.090381,62.592,8.200838,62.592
8.825376,63.424,,,7.092013,62.592,8.20167,62.592
8.826208,63.424,,,7.093645,62.592,8.202502,62.592
8.82704,63.424,,,7.095277,62.592,8.203334,62.592
8.827872,63.424,,,7.096109,62.592,8.204166,62.592
8.828704,63.424,,,7.122797,62.592,8.204998,62.592
8.82976,62.976,,,7.124429,62.592,8.20583,62.592
8.8312,62.592,,,7.126861,62.592,8.206662,62.592
8.832832,62.592,,,7.128493,62.592,8.207494,62.592
8.834464,62.592,,,7.130125,62.592,8.208326,62.592
8.836096,62.592,,,7.131757,62.592,8.209158,62.592
8.837728,62.592,,,7.133389,62.592,8.20999,62.592
8.83936,62.592,,,7.135021,62.592,8.210822,62.592
8.840992,62.592,,,7.136653,62.592,8.211654,62.592
8.841824,62.592,,,7.138285,62.592,8.212486,62.592
8.843456,62.592,,,7.139917,62.592,8.212902,63.424
8.844288,62.592,,,7.141549,62.592,8.213734,63.424
8.84512,62.592,,,7.143181,62.592,8.214566,63.424
8.845952,62.592,,,7.144813,62.592,8.215398,63.424
8.846784,62.592,,,7.145645,62.592,8.21623,63.424
8.847616,62.592,,,7.146477,62.592,8.217062,63.424
8.848448,62.592,,,7.146893,63.424,8.217894,63.424
8.84928,62.592,,,7.148109,62.656,8.218726,63.424
8.850112,62.592,,,7.149709,62.592,8.219558,63.424
8.850944,62.592,,,7.151341,62.592,8.220502,63.2
8.851776,62.592,,,7.152973,62.592,8.221334,63.2
8.852608,62.592,,,7.154605,62.592,8.250982,62.592
8.85344,62.592,,,7.156237,62.592,8.252614,62.592
8.854272,62.592,,,7.157869,62.592,8.253446,62.592
8.855104,62.592,,,7.158701,62.592,8.254278,62.592
8.855936,62.592,,,7.185389,62.592,8.25511,62.592
8.856768,62.592,,,7.187021,62.592,8.255942,62.592
8.8576,62.592,,,7.189453,62.592,8.256774,62.592
8.858432,62.592,,,7.191085,62.592,8.257606,62.592
8.859264,62.592,,,7.192717,62.592,8.258438,62.592
8.860096,62.592,,,7.194349,62.592,8.25927,62.592
8.860928,62.592,,,7.195981,62.592,8.260102,62.592
8.86176,62.592,,,7.197613,62.592,8.260934,62.592
8.862592,62.592,,,7.199245,62.592,8.261766,62.592
8.863424,62.592,,,7.200877,62.592,8.262598,62.592
8.864256,62.592,,,7.202509,62.592,8.26343,62.592
8.865088,62.592,,,7.204141,62.592,8.264262,62.592
8.86592,62.592,,,7.205773,62.592,8.265094,62.592
8.866752,62.592,,,7.207405,62.592,8.265926,62.592
8.867584,62.592,,,7.208237,62.592,8.266758,62.592
8.868416,62.592,,,7.209069,62.592,8.26759,62.592
8.869248,62.592,,,7.209901,62.592,8.268422,62.592
8.87008,62.592,,,7.210317,63.424,8.269254,62.592
8.870912,62.592,,,7.211149,63.424,8.270086,62.592
8.871744,62.592,,,7.212349,62.688,8.270918,62.592
8.872576,62.592,,,7.213933,62.592,8.27175,62.592
8.873408,62.592,,,7.215565,62.592,8.272582,62.592
8.87424,62.592,,,7.217197,62.592,8.273414,62.592
8.875072,62.592,,,7.218829,62.592,8.274246,62.592
8.875904,62.592,,,7.220461,62.592,8.275078,62.592
8.876736,62.592,,,7.221293,62.592,8.27591,62.592
8.877568,62.592,,,7.247981,62.592,8.276326,63.424
8.8784,62.592,,,7.249613,62.592,8.277158,63.424
8.878816,63.424,,,7.252045,62.592,8.27799,63.424
8.879648,63.424,,,7.253677,62.592,8.278822,63.424
8.88048,63.424,,,7.255309,62.592,8.279654,63.424
8.881312,63.424,,,7.256941,62.592,8.280486,63.424
8.882144,63.424,,,7.258573,62.592,8.281318,63.424
8.882976,63.424,,,7.260205,62.592,8.28215,63.424
8.883808,63.424,,,7.261837,62.592,8.282982,63.424
8.88464,63.424,,,7.263469,62.592,8.283814,63.424
8.885472,63.424,,,7.265101,62.592,8.284646,63.424
8.886304,63.424,,,7.266733,62.592,8.313574,62.592
8.887136,63.424,,,7.268365,62.592,8.315206,62.592
8.887968,63.424,,,7.269997,62.592,8.316038,62.592
8.8888,63.424,,,7.270829,62.592,8.31687,62.592
8.889632,63.424,,,7.271661,62.592,8.317702,62.592
8.890464,63.424,,,7.272493,62.592,8.318534,62.592
8.891296,63.424,,,7.273325,62.592,8.319366,62.592
8.892128,63.424,,,7.273741,63.424,8.320198,62.592
8.89296,63.424,,,7.274573,63.424,8.32103,62.592
8.894,63.008,,,7.275405,63.424,8.321862,62.592
8.895424,62.592,,,7.276589,62.72,8.322694,62.592
8.897056,62.592,,,7.278157,62.592,8.323526,62.592
8.898688,62.592,,,7.279789,62.592,8.324358,62.592
8.90032,62.592,,,7.281421,62.592,8.32519,62.592
8.901952,62.592,,,7.283053,62.592,8.326022,62.592
8.903584,62.592,,,7.283885,62.592,8.326854,62.592
8.904416,62.592,,,7.310573,62.592,8.327686,62.592
8.906048,62.592,,,7.312205,62.592,8.328518,62.592
8.90688,62.592,,,7.314637,62.592,8.32935,62.592
8.907712,62.592,,,7.316269,62.592,8.330182,62.592
8.908544,62.592,,,7.317901,62.592,8.331014,62.592
8.909376,62.592,,,7.319533,62.592,8.331846,62.592
8.910208,62.592,,,7.321165,62.592,8.332678,62.592
8.91104,62.592,,,7.322797,62.592,8.33351,62.592
8.911872,62.592,,,7.324429,62.592,8.334342,62.592
8.912704,62.592,,,7.326061,62.592,8.335174,62.592
8.913536,62.592,,,7.327693,62.592,8.336006,62.592
8.914368,62.592,,,7.329325,62.592,8.336838,62.592
8.9152,62.592,,,7.330957,62.592,8.33767,62.592
8.916032,62.592,,,7.332589,62.592,8.338502,62.592
8.916864,62.592,,,7.333421,62.592,8.339334,62.592
8.917696,62.592,,,7.334253,62.592,8.340166,62.592
8.918528,62.592,,,7.335085,62.592,8.340582,63.424
8.91936,62.592,,,7.335917,62.592,8.341414,63.424
8.920192,62.592,,,7.336749,62.592,8.342246,63.424
8.921024,62.592,,,7.337581,62.592,8.343078,63.424
8.921856,62.592,,,7.337997,63.424,8.34391,63.424
8.922688,62.592,,,7.338829,63.424,8.344742,63.424
8.92352,62.592,,,7.339661,63.424,8.345574,63.424
8.924352,62.592,,,7.340829,62.752,8.346406,63.424
8.925184,62.592,,,7.342381,62.592,8.347238,63.424
8.926016,62.592,,,7.344013,62.592,8.34807,63.424
8.926848,62.592,,,7.345645,62.592,8.376166,62.592
8.92768,62.592,,,7.346477,62.592,8.377798,62.592
8.928512,62.592,,,7.373165,62.592,8.37863,62.592
8.929344,62.592,,,7.374797,62.592,8.379462,62.592
8.930176,62.592,,,7.377229,62.592,8.380294,62.592
8.931008,62.592,,,7.378861,62.592,8.381126,62.592
8.93184,62.592,,,7.380493,62.592,8.381958,62.592
8.932672,62.592,,,7.382125,62.592,8.38279,62.592
8.933504,62.592,,,7.383757,62.592,8.383622,62.592
8.934336,62.592,,,7.385389,62.592,8.384454,62.592
8.935168,62.592,,,7.387021,62.592,8.385286,62.592
8.936,62.592,,,7.388653,62.592,8.386118,62.592
8.936832,62.592,,,7.390285,62.592,8.38695,62.592
8.937664,62.592,,,7.391917,62.592,8.387782,62.592
8.938496,62.592,,,7.393549,62.592,8.388614,62.592
8.939328,62.592,,,7.395181,62.592,8.389446,62.592
8.94016,62.592,,,7.396013,62.592,8.390278,62.592
8.940992,62.592,,,7.396845,62.592,8.39111,62.592
8.941824,62.592,,,7.397677,62.592,8.391942,62.592
8.94224,63.424,,,7.398509,62.592,8.392774,62.592
8.943072,63.424,,,7.399341,62.592,8.393606,62.592
8.943904,63.424,,,7.400173,62.592,8.394438,62.592
8.944736,63.424,,,7.401005,62.592,8.39527,62.592
8.945568,63.424,,,7.401421,63.424,8.396102,62.592
8.9464,63.424,,,7.402253,63.424,8.396934,62.592
8.947232,63.424,,,7.403085,63.424,8.397766,62.592
8.948064,63.424,,,7.403917,63.424,8.398598,62.592
8.948896,63.424,,,7.405069,62.784,8.39943,62.592
8.949728,63.424,,,7.406605,62.592,8.400262,62.592
8.95056,63.424,,,7.408237,62.592,8.401094,62.592
8.951392,63.424,,,7.409069,62.592,8.401926,62.592
8.952224,63.424,,,7.435757,62.592,8.402758,62.592
8.953056,63.424,,,7.437389,62.592,8.40359,62.592
8.953888,63.424,,,7.439821,62.592,8.404006,63.424
8.95472,63.424,,,7.441453,62.592,8.404838,63.424
8.955552,63.424,,,7.443085,62.592,8.40567,63.424
8.956384,63.424,,,7.444717,62.592,8.406502,63.424
8.957216,63.424,,,7.446349,62.592,8.407334,63.424
8.95824,63.04,,,7.447981,62.592,8.408166,63.424
8.959648,62.592,,,7.449613,62.592,8.408998,63.424
8.96128,62.592,,,7.451245,62.592,8.40983,63.424
8.962912,62.592,,,7.452877,62.592,8.410662,63.424
8.964544,62.592,,,7.454509,62.592,8.411494,63.424
8.966176,62.592,,,7.456141,62.592,8.438758,62.592
8.967008,62.592,,,7.457773,62.592,8.44039,62.592
8.96864,62.592,,,7.458605,62.592,8.441222,62.592
8.969472,62.592,,,7.459437,62.592,8.442054,62.592
8.970304,62.592,,,7.460269,62.592,8.442886,62.592
8.971136,62.592,,,7.461101,62.592,8.443718,62.592
8.971968,62.592,,,7.461933,62.592,8.44455,62.592
8.9728,62.592,,,7.462765,62.592,8.445382,62.592
8.973632,62.592,,,7.463597,62.592,8.446214,62.592
8.974464,62.592,,,7.464429,62.592,8.447046,62.592
8.975296,62.592,,,7.465261,62.592,8.447878,62.592
8.976128,62.592,,,7.465677,63.424,8.44871,62.592
8.97696,62.592,,,7.466509,63.424,8.449542,62.592
8.977792,62.592,,,7.467341,63.424,8.450374,62.592
8.978624,62.592,,,7.468173,63.424,8.451206,62.592
8.979456,62.592,,,7.469309,62.816,8.452038,62.592
8.980288,62.592,,,7.470829,62.592,8.45287,62.592
8.98112,62.592,,,7.471661,62.592,8.453702,62.592
8.981952,62.592,,,7.498349,62.592,8.454534,62.592
8.982784,62.592,,,7.499981,62.592,8.455366,62.592
8.983616,62.592,,,7.502413,62.592,8.456198,62.592
8.984448,62.592,,,7.504045,62.592,8.45703,62.592
8.98528,62.592,,,7.505677,62.592,8.457862,62.592
8.986112,62.592,,,7.507309,62.592,8.458694,62.592
8.986944,62.592,,,7.508941,62.592,8.459526,62.592
8.987776,62.592,,,7.510573,62.592,8.460358,62.592
8.988608,62.592,,,7.512205,62.592,8.46119,62.592
8.98944,62.592,,,7.513837,62.592,8.462022,62.592
8.990272,62.592,,,7.515469,62.592,8.462854,62.592
8.991104,62.592,,,7.517101,62.592,8.463686,62.592
8.991936,62.592,,,7.518733,62.592,8.464518,62.592
8.992768,62.592,,,7.520365,62.592,8.46535,62.592
8.9936,62.592,,,7.521197,62.592,8.466182,62.592
8.994432,62.592,,,7.522029,62.592,8.467014,62.592
8.995264,62.592,,,7.522861,62.592,8.467846,62.592
8.996096,62.592,,,7.523693,62.592,8.468262,63.424
8.996928,62.592,,,7.524525,62.592,8.469094,63.424
8.99776,62.592,,,7.525357,62.592,8.469926,63.424
8.998592,62.592,,,7.526189,62.592,8.470758,63.424
8.999424,62.592,,,7.527021,62.592,8.47159,63.424
9.000256,62.592,,,7.527853,62.592,8.472422,63.424
9.001088,62.592,,,7.528685,62.592,8.473254,63.424
9.00192,62.592,,,7.529101,63.424,8.474086,63.424
9.002752,62.592,,,7.529933,63.424,8.474918,63.424
9.003584,62.592,,,7.530765,63.424,8.50135,62.592
9.004416,62.592,,,7.531597,63.424,8.502982,62.592
9.005248,62.592,,,7.532429,63.424,8.503814,62.592
9.00608,62.592,,,7.533549,62.848,8.504646,62.592
9.006496,63.424,,,7.534381,62.848,8.505478,62.592
9.007328,63.424,,,7.560941,62.592,8.50631,62.592
9.00816,63.424,,,7.562573,62.592,8.507142,62.592
